ORDER,FAMILY,SCI_NAME,PRIMARY_COM_NAME,DECISION_FINAL,GENERAL_CAT
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Erythrotriorchis buergersi,Chestnut-shouldered Goshawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Erythrotriorchis radiatus,Red Goshawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Megatriorchis doriae,Doria's Goshawk,Person,human
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Urotriorchis macrourus,Long-tailed Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Milvus milvus,Red Kite,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Milvus migrans,Black Kite,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Haliastur sphenurus,Whistling Kite,Behavior,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Haliastur indus,Brahminy Kite,Miscellaneous,human
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Haliaeetus leucocephalus,Bald Eagle,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Haliaeetus albicilla,White-tailed Eagle,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Haliaeetus leucoryphus,Pallas's Fish-Eagle,Person,human
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Haliaeetus pelagicus,Steller's Sea-Eagle,Person,human
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Haliaeetus leucogaster,White-bellied Sea-Eagle,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Haliaeetus sanfordi,Sanford's Sea-Eagle,Person,human
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Haliaeetus vocifer,African Fish-Eagle,Geographic Location,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Haliaeetus vociferoides,Madagascar Fish-Eagle,Geographic Location,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Haliaeetus humilis,Lesser Fish-Eagle,Size,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Haliaeetus ichthyaetus,Gray-headed Fish-Eagle,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Geranospiza caerulescens,Crane Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Cryptoleucopteryx plumbea,Plumbeous Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteogallus schistaceus,Slate-colored Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteogallus anthracinus,Common Black Hawk,Miscellaneous,human
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteogallus gundlachii,Cuban Black Hawk,Geographic Location,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteogallus aequinoctialis,Rufous Crab Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteogallus meridionalis,Savanna Hawk,Natural History,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteogallus lacernulatus,White-necked Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteogallus urubitinga,Great Black Hawk,Size,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteogallus solitarius,Solitary Eagle,Behavior,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteogallus coronatus,Chaco Eagle,Geographic Location,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Morphnarchus princeps,Barred Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Rupornis magnirostris,Roadside Hawk,Natural History,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Parabuteo unicinctus,Harris's Hawk,Person,human
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Parabuteo leucorrhous,White-rumped Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Geranoaetus albicaudatus,White-tailed Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Geranoaetus polyosoma,Variable Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Geranoaetus melanoleucus,Black-chested Buzzard-Eagle,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Pseudastur polionotus,Mantled Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Pseudastur albicollis,White Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Pseudastur occidentalis,Gray-backed Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Leucopternis semiplumbeus,Semiplumbeous Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Leucopternis melanops,Black-faced Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Leucopternis kuhli,White-browed Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Bermuteo avivorus,Bermuda Hawk,Geographic Location,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo plagiatus,Gray Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo nitidus,Gray-lined Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo lineatus,Red-shouldered Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo ridgwayi,Ridgway's Hawk,Person,human
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo platypterus,Broad-winged Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo solitarius,Hawaiian Hawk,Geographic Location,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo brachyurus,Short-tailed Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo albigula,White-throated Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo swainsoni,Swainson's Hawk,Person,human
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo galapagoensis,Galapagos Hawk,Geographic Location,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo albonotatus,Zone-tailed Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo ventralis,Rufous-tailed Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo jamaicensis,Red-tailed Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo lagopus,Rough-legged Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo regalis,Ferruginous Hawk,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo buteo,Common Buzzard,Miscellaneous,human
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo refectus,Himalayan Buzzard,Geographic Location,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo japonicus,Eastern Buzzard,Geographic Location,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo oreophilus,Mountain Buzzard,Natural History,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo trizonatus,Forest Buzzard,Natural History,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo brachypterus,Madagascar Buzzard,Geographic Location,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo socotraensis,Socotra Buzzard,Geographic Location,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo rufinus,Long-legged Buzzard,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo hemilasius,Upland Buzzard,Natural History,natural history
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo auguralis,Red-necked Buzzard,Both sexes physical trait,physical trait
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo augur,Augur Buzzard,Miscellaneous,human
Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo rufofuscus,Jackal Buzzard,Behavior,natural history
Strigiformes,Tytonidae (Barn-Owls),Tyto tenebricosa,Sooty Owl,Both sexes physical trait,physical trait
Strigiformes,Tytonidae (Barn-Owls),Tyto novaehollandiae,Australian Masked-Owl,Geographic Location,natural history
Strigiformes,Tytonidae (Barn-Owls),Tyto aurantia,Golden Masked-Owl,Both sexes physical trait,physical trait
Strigiformes,Tytonidae (Barn-Owls),Tyto almae,Seram Masked-Owl,Geographic Location,natural history
Strigiformes,Tytonidae (Barn-Owls),Tyto sororcula,Lesser Masked-Owl,Size,physical trait
Strigiformes,Tytonidae (Barn-Owls),Tyto manusi,Manus Masked-Owl,Geographic Location,natural history
Strigiformes,Tytonidae (Barn-Owls),Tyto nigrobrunnea,Taliabu Masked-Owl,Geographic Location,natural history
Strigiformes,Tytonidae (Barn-Owls),Tyto rosenbergii,Sulawesi Masked-Owl,Geographic Location,natural history
Strigiformes,Tytonidae (Barn-Owls),Tyto longimembris,Australasian Grass-Owl,Geographic Location,natural history
Strigiformes,Tytonidae (Barn-Owls),Tyto capensis,African Grass-Owl,Geographic Location,natural history
Strigiformes,Tytonidae (Barn-Owls),Tyto alba,Barn Owl,Natural History,natural history
Strigiformes,Tytonidae (Barn-Owls),Tyto deroepstorffi,Andaman Masked-Owl,Geographic Location,natural history
Strigiformes,Tytonidae (Barn-Owls),Tyto glaucops,Ashy-faced Owl,Both sexes physical trait,physical trait
Strigiformes,Tytonidae (Barn-Owls),Tyto soumagnei,Red Owl,Both sexes physical trait,physical trait
Strigiformes,Tytonidae (Barn-Owls),Phodilus badius,Oriental Bay-Owl,Geographic Location,natural history
Strigiformes,Tytonidae (Barn-Owls),Phodilus assimilis,Sri Lanka Bay-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus sagittatus,White-fronted Scops-Owl,Both sexes physical trait,physical trait
Strigiformes,Strigidae (Owls),Otus balli,Andaman Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus rufescens,Reddish Scops-Owl,Both sexes physical trait,physical trait
Strigiformes,Strigidae (Owls),Otus thilohoffmanni,Serendib Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus icterorhynchus,Sandy Scops-Owl,Both sexes physical trait,physical trait
Strigiformes,Strigidae (Owls),Otus ireneae,Sokoke Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus alfredi,Flores Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus spilocephalus,Mountain Scops-Owl,Natural History,natural history
Strigiformes,Strigidae (Owls),Otus brookii,Rajah Scops-Owl,Local language,human
Strigiformes,Strigidae (Owls),Otus angelinae,Javan Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus mentawi,Mentawai Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus bakkamoena,Indian Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus lettia,Collared Scops-Owl,Both sexes physical trait,physical trait
Strigiformes,Strigidae (Owls),Otus gurneyi,Giant Scops-Owl,Size,physical trait
Strigiformes,Strigidae (Owls),Otus lempiji,Sunda Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus semitorques,Japanese Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus silvicola,Wallace's Scops-Owl,Person,human
Strigiformes,Strigidae (Owls),Otus fuliginosus,Palawan Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus megalotis,Philippine Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus everetti,Everett's Scops-Owl,Person,human
Strigiformes,Strigidae (Owls),Otus nigrorum,Negros Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus mindorensis,Mindoro Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus magicus,Moluccan Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus jolandae,Rinjani Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus mantananensis,Mantanani Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus elegans,Ryukyu Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus manadensis,Sulawesi Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus collari,Sangihe Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus siaoensis,Siau Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus sulaensis,Sula Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus beccarii,Biak Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus umbra,Simeulue Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus enganensis,Enggano Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus alius,Nicobar Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus pamelae,Arabian Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus scops,Eurasian Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus cyprius,Cyprus Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus pembaensis,Pemba Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus hartlaubi,Sao Tome Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus senegalensis,African Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus brucei,Pallid Scops-Owl,Both sexes physical trait,physical trait
Strigiformes,Strigidae (Owls),Otus mirus,Mindanao Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus longicornis,Luzon Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus moheliensis,Moheli Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus pauliani,Comoro Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus insularis,Seychelles Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus sunia,Oriental Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus socotranus,Socotra Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus capnodes,Anjouan Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus mayottensis,Mayotte Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus grucheti,Reunion Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus murivorus,Rodrigues Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus sauzieri,Mauritius Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Otus rutilus,Madagascar Scops-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Psiloscops flammeolus,Flammulated Owl,Both sexes physical trait,physical trait
Strigiformes,Strigidae (Owls),Gymnasio nudipes,Puerto Rican Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Megascops clarkii,Bare-shanked Screech-Owl,Both sexes physical trait,physical trait
Strigiformes,Strigidae (Owls),Megascops trichopsis,Whiskered Screech-Owl,Both sexes physical trait,physical trait
Strigiformes,Strigidae (Owls),Megascops albogularis,White-throated Screech-Owl,Both sexes physical trait,physical trait
Strigiformes,Strigidae (Owls),Megascops choliba,Tropical Screech-Owl,Geographic Location,natural history
Strigiformes,Strigidae (Owls),Megascops koepckeae,Koepcke's Screech-Owl,Person,human
Strigiformes,Strigidae (Owls),Megascops ingens,Rufescent Screech-Owl,Both sexes physical trait,physical trait
Strigiformes,Strigidae (Owls),Megascops petersoni,Cinnamon Screech-Owl,Both sexes physical trait,physical trait
